"id_with_url","name","species","feature_type","description"
"ENSG00000172809","RPL38","Human","Gene","ribosomal protein L38 [Source:HGNC Symbol;Acc:HGNC:10349]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000172809"
"ENSG00000144713","RPL32","Human","Gene","ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:10336]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000144713"
"ENSG00000149806","FAU","Human","Gene","FAU, ubiquitin like and ribosomal protein S30 fusion [Source:HGNC Symbol;Acc:HGNC:3597]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000149806"
"ENSG00000130255","RPL36","Human","Gene","ribosomal protein L36 [Source:HGNC Symbol;Acc:HGNC:13631]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000130255"
"ENSG00000131469","RPL27","Human","Gene","ribosomal protein L27 [Source:HGNC Symbol;Acc:HGNC:10328]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000131469"
"ENSG00000162244","RPL29","Human","Gene","ribosomal protein L29 [Source:HGNC Symbol;Acc:HGNC:10331]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000162244"
"ENSG00000166441","RPL27A","Human","Gene","ribosomal protein L27a [Source:HGNC Symbol;Acc:HGNC:10329]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000166441"
"ENSG00000141456","PELP1","Human","Gene","proline, glutamate and leucine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:30134]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000141456"
"ENSG00000177600","RPLP2","Human","Gene","ribosomal protein lateral stalk subunit P2 [Source:HGNC Symbol;Acc:HGNC:10377]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000177600"
"ENSG00000177954","RPS27","Human","Gene","ribosomal protein S27 [Source:HGNC Symbol;Acc:HGNC:10416]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000177954"
"ENSG00000182810","DDX28","Human","Gene","DEAD-box helicase 28 [Source:HGNC Symbol;Acc:HGNC:17330]  GO:0019843 (GO record; description: rRNA binding,) is an external reference matched to Translation ENSP00000332340"
"ENSG00000182899","RPL35A","Human","Gene","ribosomal protein L35a [Source:HGNC Symbol;Acc:HGNC:10345]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000182899"
"ENSG00000156482","RPL30","Human","Gene","ribosomal protein L30 [Source:HGNC Symbol;Acc:HGNC:10333]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000156482"
"ENSG00000186468","RPS23","Human","Gene","ribosomal protein S23 [Source:HGNC Symbol;Acc:HGNC:10410]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000186468"
"ENSG00000188846","RPL14","Human","Gene","ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:10305]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000188846"
"ENSG00000206502","ZNRD1","Human","Gene","zinc ribbon domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13182]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000206502"
"ENSG00000224859","ZNRD1","Human","Gene","zinc ribbon domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13182]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000224859"
"ENSG00000233795","ZNRD1","Human","Gene","zinc ribbon domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13182]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000233795"
"ENSG00000235176","ZNRD1","Human","Gene","zinc ribbon domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13182]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000235176"
"ENSG00000235443","ZNRD1","Human","Gene","zinc ribbon domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13182]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000235443"
"ENSG00000236808","ZNRD1","Human","Gene","zinc ribbon domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13182]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000236808"
"ENSG00000236949","ZNRD1","Human","Gene","zinc ribbon domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13182]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000236949"
"ENSG00000101945","SUV39H1","Human","Gene","suppressor of variegation 3-9 homolog 1 [Source:HGNC Symbol;Acc:HGNC:11479]  R-HSA-5250941 (Reactome gene record; description: Negative epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000101945"
"ENSG00000117395","EBNA1BP2","Human","Gene","EBNA1 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15531]  Q99848 (UniProtKB/Swiss-Prot record; description: Probable rRNA-processing protein EBP2,) is an external reference matched to Translation ENSP00000236051"
"ENSG00000037241","RPL26L1","Human","Gene","ribosomal protein L26 like 1 [Source:HGNC Symbol;Acc:HGNC:17050]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000037241"
"ENSG00000169288","MRPL1","Human","Gene","mitochondrial ribosomal protein L1 [Source:HGNC Symbol;Acc:HGNC:14275]  GO:0000469 (GO record; description: cleavage involved in rRNA processing,) is an external reference matched to Translation ENSP00000315017"
"ENSG00000132275","RRP8","Human","Gene","ribosomal RNA processing 8, methyltransferase, homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:29030]  R-HSA-5250941 (Reactome gene record; description: Negative epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000132275"
"ENSG00000163584","RPL22L1","Human","Gene","ribosomal protein L22 like 1 [Source:HGNC Symbol;Acc:HGNC:27610]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000163584"
"ENSG00000163923","RPL39L","Human","Gene","ribosomal protein L39 like [Source:HGNC Symbol;Acc:HGNC:17094]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000163923"
"ENSG00000164346","NSA2","Human","Gene","NSA2, ribosome biogenesis homolog [Source:HGNC Symbol;Acc:HGNC:30728]  GO:0000460 (GO record; description: maturation of 5.8S rRNA,) is an external reference matched to Translation ENSP00000483484"
"ENSG00000140986","RPL3L","Human","Gene","ribosomal protein L3 like [Source:HGNC Symbol;Acc:HGNC:10351]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000140986"
"ENSG00000112592","TBP","Human","Gene","TATA-box binding protein [Source:HGNC Symbol;Acc:HGNC:11588]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000112592"
"ENSG00000100316","RPL3","Human","Gene","ribosomal protein L3 [Source:HGNC Symbol;Acc:HGNC:10332]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000100316"
"ENSG00000123737","EXOSC9","Human","Gene","exosome component 9 [Source:HGNC Symbol;Acc:HGNC:9137]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000123737"
"ENSG00000125630","POLR1B","Human","Gene","RNA polymerase I subunit B [Source:HGNC Symbol;Acc:HGNC:20454]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000125630"
"ENSG00000130826","DKC1","Human","Gene","dyskerin pseudouridine synthase 1 [Source:HGNC Symbol;Acc:HGNC:2890]  R-HSA-72312 (Reactome gene record; description: rRNA processing,) is an external reference matched to Gene ENSG00000130826"
"ENSG00000163682","RPL9","Human","Gene","ribosomal protein L9 [Source:HGNC Symbol;Acc:HGNC:10369]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000163682"
"ENSG00000166012","TAF1D","Human","Gene","TATA-box binding protein associated factor, RNA polymerase I subunit D [Source:HGNC Symbol;Acc:HGNC:28759]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000166012"
"ENSG00000137154","RPS6","Human","Gene","ribosomal protein S6 [Source:HGNC Symbol;Acc:HGNC:10429]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000137154"
"ENSG00000140988","RPS2","Human","Gene","ribosomal protein S2 [Source:HGNC Symbol;Acc:HGNC:10404]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000140988"
"ENSG00000280858","RPL7A","Human","Gene","ribosomal protein L7a [Source:HGNC Symbol;Acc:HGNC:10364]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000280858"
"ENSG00000226225","RPS18","Human","Gene","ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]  R-HSA-6791226 (Reactome gene record; description: Major pathway of rRNA processing in the nucleolus and cytosol,) is an external reference matched to Gene ENSG00000226225"
"ENSG00000197061","HIST1H4C","Human","Gene","histone cluster 1 H4 family member c [Source:HGNC Symbol;Acc:HGNC:4787]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000197061"
"ENSG00000197153","HIST1H3J","Human","Gene","histone cluster 1 H3 family member j [Source:HGNC Symbol;Acc:HGNC:4774]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000197153"
"ENSG00000197238","HIST1H4J","Human","Gene","histone cluster 1 H4 family member j [Source:HGNC Symbol;Acc:HGNC:4785]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000197238"
"ENSG00000197409","HIST1H3D","Human","Gene","histone cluster 1 H3 family member d [Source:HGNC Symbol;Acc:HGNC:4767]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000197409"
"ENSG00000273542","HIST1H4K","Human","Gene","histone cluster 1 H4 family member k [Source:HGNC Symbol;Acc:HGNC:4784]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000273542"
"ENSG00000273983","HIST1H3G","Human","Gene","histone cluster 1 H3 family member g [Source:HGNC Symbol;Acc:HGNC:4772]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000273983"
"ENSG00000274267","HIST1H3B","Human","Gene","histone cluster 1 H3 family member b [Source:HGNC Symbol;Acc:HGNC:4776]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000274267"
"ENSG00000274618","HIST1H4F","Human","Gene","histone cluster 1 H4 family member f [Source:HGNC Symbol;Acc:HGNC:4783]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000274618"
"ENSG00000274750","HIST1H3E","Human","Gene","histone cluster 1 H3 family member e [Source:HGNC Symbol;Acc:HGNC:4769]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000274750"
"ENSG00000275126","HIST1H4L","Human","Gene","histone cluster 1 H4 family member l [Source:HGNC Symbol;Acc:HGNC:4791]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000275126"
"ENSG00000275379","HIST1H3I","Human","Gene","histone cluster 1 H3 family member i [Source:HGNC Symbol;Acc:HGNC:4771]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000275379"
"ENSG00000275714","HIST1H3A","Human","Gene","histone cluster 1 H3 family member a [Source:HGNC Symbol;Acc:HGNC:4766]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000275714"
"ENSG00000276180","HIST1H4I","Human","Gene","histone cluster 1 H4 family member i [Source:HGNC Symbol;Acc:HGNC:4793]  R-HSA-5250913 (Reactome gene record; description: Positive epigenetic regulation of rRNA expression,) is an external reference matched to Gene ENSG00000276180"
